apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,32,43,54,46,70,91,111,96,108,0,98,92,109,83,86,100,108,101,104,85,39,44,38,""
02,37,43,41,56,0,62,81,99,122,101,125,91,82,94,105,107,122,120,110,89,67,62,39,35,""
03,32,28,38,43,59,45,90,102,121,114,91,101,107,99,93,95,131,119,97,91,97,85,55,41,""
04,38,37,46,41,83,83,119,127,123,94,85,95,98,107,108,90,108,132,106,83,79,57,47,35,""
05,34,0,46,64,80,99,131,136,138,128,125,119,94,112,121,152,139,136,126,124,80,57,39,33,""
06,38,36,65,74,71,98,142,120,155,142,110,127,160,119,122,124,128,95,119,93,64,56,30,29,""
07,28,83,51,0,73,87,99,105,131,97,121,123,138,111,123,124,130,137,125,114,0,0,102,86,""
08,81,52,60,61,87,86,113,146,151,129,153,139,133,134,99,121,118,146,134,94,86,79,45,53,""
09,57,46,61,65,78,77,110,123,147,128,123,105,116,132,127,160,167,126,174,128,128,83,50,44,""
10,47,40,54,53,67,97,145,149,178,161,180,159,166,159,128,156,171,160,146,136,83,64,55,45,""
11,32,41,51,51,60,78,127,139,153,153,0,150,135,117,119,100,109,109,126,102,89,74,57,57,""
12,21,31,33,56,65,99,100,119,0,0,0,124,83,75,82,104,108,121,92,102,64,40,31,35,""
13,32,75,47,42,63,74,129,141,131,128,119,110,107,101,108,165,133,129,127,100,67,34,21,17,""
14,13,34,39,43,53,68,96,121,115,100,83,86,99,129,142,145,113,125,108,92,143,46,45,52,""
15,32,46,55,53,74,80,116,129,124,119,120,121,99,84,88,107,79,71,92,85,64,52,22,29,""
16,20,73,0,42,68,83,108,135,141,104,108,0,0,98,100,97,111,79,116,138,72,47,36,28,""
17,13,18,42,52,66,103,108,119,126,119,116,110,81,75,63,71,90,91,115,97,92,32,43,39,""
18,29,21,39,46,61,61,105,102,85,90,117,107,109,127,112,125,137,120,96,101,67,49,26,50,""
19,48,53,64,61,68,95,103,128,121,118,121,105,137,179,142,137,145,163,137,103,103,93,52,61,""
20,59,50,57,55,85,84,123,146,141,149,175,161,158,174,125,167,173,158,114,128,99,65,59,45,""
21,41,41,58,64,79,91,130,150,164,164,163,156,140,145,139,163,151,150,138,125,87,67,40,69,""
22,46,50,60,51,64,96,170,162,146,137,140,142,112,111,130,159,180,178,148,124,85,67,54,109,""
23,56,37,43,57,75,85,111,111,139,139,136,112,125,114,132,152,148,142,121,103,85,57,45,43,""
24,40,44,43,56,55,76,91,123,119,97,108,132,142,161,133,176,162,182,144,150,139,73,51,48,""
25,46,53,64,58,60,69,79,120,118,99,116,110,140,133,0,0,215,200,166,128,72,52,32,55,""
26,33,38,46,42,61,70,116,127,103,93,77,124,124,130,144,191,185,172,163,116,84,68,48,36,""
27,17,32,31,42,41,53,71,96,122,87,81,112,143,155,160,173,129,174,118,93,65,45,40,31,""
28,30,31,32,52,49,70,104,104,113,123,90,129,158,0,151,0,0,194,124,106,97,72,62,34,""
29,38,42,53,43,82,74,112,133,0,0,0,0,0,0,0,159,185,174,115,106,75,56,43,59,""
30,33,51,66,213,69,88,108,121,155,165,136,130,142,149,119,171,180,169,128,94,85,71,46,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
